1032298670,9845920,Patrick John,Kenneth Brian Johnson Brandt,Patrick John,Powell Gilbert,Medellin,Cll 47A  # 32B - 83B,sravani@msn.com,5336759,Kenneth Brian Johnson Brandt
158342208,4065360,Lynne Carol,Kenneth Brian Johnson Brandt,Lynne Carol,Petty Crowder,Medellin,Cll 28D  # 72B - 100B,barjam@gmail.com,9810193,Kenneth Brian Johnson Brandt
471210994,8875631,Michele Alma,Kenneth Brian Johnson Brandt,Michele Alma,Duenes Fuentez,Medellin,Cll 95  Sur# 51A - 38E,cameron@verizon.net,2563068,Kenneth Brian Johnson Brandt
579093432,3112065,Douglas Christopher,Kent Larry Barnett Temple,Douglas Christopher,Hiott Butts,Medellin,Cll 130C Sur# 46E - 28D,srour@gmail.com,5815676,Kent Larry Barnett Temple
919924923,4881105,John Abraham,Kent Larry Barnett Temple,John Abraham,Peoples Harrison,Medellin,Cll 177D  # 15  - 36 ,afifi@verizon.net,6327170,Kent Larry Barnett Temple
426543293,6693964,Sandra Jillian,Kent Larry Barnett Temple,Sandra Jillian,Cone Pleva,Medellin,Cll 211D Sur# 89  - 30B,kmself@comcast.net,6170458,Kent Larry Barnett Temple
994133588,1559123,Alice Allyson,Kent Larry Barnett Temple,Alice Allyson,Hardaway Timbers,Medellin,Cll 224C  # 95B - 50C,morain@verizon.net,3903042,Kent Larry Barnett Temple
511929965,9488220,Lois Elizabeth,Andrea Jennifer Keel Steffes,Lois Elizabeth,Jones Worley,Medellin,Cll 6B Sur# 74D - 80A,jimmichie@comcast.net,7055541,Andrea Jennifer Keel Steffes
810463161,9623600,David John,Andrea Jennifer Keel Steffes,David John,Altmiller Knowles,Medellin,Cll 124E  # 63B - 78E,netsfr@optonline.net,4272821,Andrea Jennifer Keel Steffes
130560142,2070891,Roberto Robert,Andrea Jennifer Keel Steffes,Roberto Robert,Baldrige Smith,Medellin,Cll 107E  # 70  - 3D,rfisher@icloud.com,4519223,Andrea Jennifer Keel Steffes
932712351,4051775,Randall Larry,Andrea Jennifer Keel Steffes,Randall Larry,Spell Poppel,Medellin,Cll 111D Sur# 80D - 33 ,nasarius@optonline.net,9718953,Andrea Jennifer Keel Steffes
586477594,5799725,Patrick Brad,Andrea Jennifer Keel Steffes,Patrick Brad,Beamon Germany,Medellin,Cll 49A Sur# 52  - 56D,milton@live.com,7932581,Andrea Jennifer Keel Steffes
686467276,5425185,Roy William,Sandra Eva Deluca Alexander,Roy William,Ledford Whipkey,Medellin,Cll 185A  # 72A - 42E,petersko@att.net,3505713,Sandra Eva Deluca Alexander
103471605,7189695,Susan Virginia,Sandra Eva Deluca Alexander,Susan Virginia,Furfaro Carson,Medellin,Cll 12C Sur# 51A - 33A,jsmith@me.com,9043907,Sandra Eva Deluca Alexander
56506078,8226428,Donnie William,Gigi Sharon Right Fey,Donnie William,Dossantos Ritter,Medellin,Cll 58D  # 89D - 33A,rogerspl@yahoo.ca,6292173,Gigi Sharon Right Fey
129570754,3610328,Kimberly Elizabeth,Gigi Sharon Right Fey,Kimberly Elizabeth,Hilton Evans,Medellin,Cll 73  Sur# 50D - 6C,jandrese@me.com,7568528,Gigi Sharon Right Fey
113553664,3312759,Ollie Barry,Gigi Sharon Right Fey,Ollie Barry,Hollingsworth Swaim,Medellin,Cll 194B Sur# 81E - 40D,pajas@optonline.net,7525084,Gigi Sharon Right Fey
962723819,5071311,Paul Frank,Gigi Sharon Right Fey,Paul Frank,Moultrie Tullis,Medellin,Cll 14C Sur# 41E - 18 ,tellis@hotmail.com,4125736,Gigi Sharon Right Fey
72591960,4509760,Shawnta Kristine,Maggie Carol Derosa Norcross,Shawnta Kristine,Hand Bond,Medellin,Cll 61  Sur# 85D - 61D,sakusha@me.com,9324550,Maggie Carol Derosa Norcross
169771578,6652933,Donna Monica,Maggie Carol Derosa Norcross,Donna Monica,Jenkins Duponte,Medellin,Cll 108B  # 74A - 83B,kingjoshi@sbcglobal.net,5906596,Maggie Carol Derosa Norcross
512184713,6766238,Matthew Stephen,Maggie Carol Derosa Norcross,Matthew Stephen,Halm Peterson,Medellin,Cll 108   # 35A - 84E,mcast@att.net,6113635,Maggie Carol Derosa Norcross
949609206,4179393,Margaret Virginia,Maggie Carol Derosa Norcross,Margaret Virginia,Chapa Harmon,Medellin,Cll 10E  # 95C - 47D,helger@live.com,5282702,Maggie Carol Derosa Norcross
305107564,5796240,Perry Gary,Maggie Carol Derosa Norcross,Perry Gary,Hogan Grigg,Medellin,Cll 182E  # 15A - 97B,kmself@aol.com,2805187,Maggie Carol Derosa Norcross
208620990,6625776,Donald William,Maggie Carol Derosa Norcross,Donald William,Vigil Fawbush,Medellin,Cll 82D Sur# 80B - 2 ,smcnabb@me.com,4401385,Maggie Carol Derosa Norcross
701368517,6608742,James Terry,Peter Jeremy Bruce Shelton,James Terry,Lotzer Freeman,Medellin,Cll 188E Sur# 44E - 17 ,kdawson@live.com,8693747,Peter Jeremy Bruce Shelton
1082297344,6146718,Megan Nina,Peter Jeremy Bruce Shelton,Megan Nina,Lee Hudson,Medellin,Cll 142C Sur# 49  - 1B,mwilson@hotmail.com,3614111,Peter Jeremy Bruce Shelton
270585865,1656989,Jared Michael,Peter Jeremy Bruce Shelton,Jared Michael,Miller Scerra,Medellin,Cll 177  Sur# 81A - 44 ,citadel@msn.com,6941537,Peter Jeremy Bruce Shelton
522411328,3340857,Vickie Lisa,Peter Jeremy Bruce Shelton,Vickie Lisa,Dickens Fackrell,Medellin,Cll 127B  # 38A - 39A,nachbaur@aol.com,7109360,Peter Jeremy Bruce Shelton
88986712,2416846,Jennie Paulette,Delores Barbara Mohan Hawes,Jennie Paulette,Lewis Schultz,Medellin,Cll 133B Sur# 52  - 64B,penna@sbcglobal.net,8341731,Delores Barbara Mohan Hawes
358230601,8494196,Alicia Jacqueline,Delores Barbara Mohan Hawes,Alicia Jacqueline,Hook Nieland,Medellin,Cll 132C Sur# 61A - 27D,dkrishna@mac.com,8636878,Delores Barbara Mohan Hawes
1034005714,6161020,Daniel Jacob,David Rodney Vrbka Edwards,Daniel Jacob,Latta Hixson,Medellin,Cll 78E  # 80  - 78D,zwood@verizon.net,7858935,David Rodney Vrbka Edwards
751934490,2403423,Israel David,David Rodney Vrbka Edwards,Israel David,Rich Kline,Medellin,Cll 47C Sur# 28B - 3D,cumarana@verizon.net,8364593,David Rodney Vrbka Edwards
700274079,5057066,William David,David Rodney Vrbka Edwards,William David,Williams Jordan,Medellin,Cll 14D  # 27C - 52B,hoyer@comcast.net,7230422,David Rodney Vrbka Edwards
883780194,1248188,Frank Wayne,Marshall David Tyrone Finnegan,Frank Wayne,Graber Mance,Barranquilla,Cll 126A Sur# 80D - 70B,neonatus@icloud.com,7683672,Marshall David Tyrone Finnegan
1107399807,6501494,Robin Anna,Marshall David Tyrone Finnegan,Robin Anna,Gilmore Fernandez,Barranquilla,Cll 181E Sur# 23C - 41C,mosses@verizon.net,9981570,Marshall David Tyrone Finnegan
148948366,2468955,Daniel William,Marshall David Tyrone Finnegan,Daniel William,Floyd Nevins,Barranquilla,Cll 59D  # 19A - 90A,rgarton@aol.com,4843598,Marshall David Tyrone Finnegan
870346838,7111187,Ann Jackie,Marshall David Tyrone Finnegan,Ann Jackie,Saysongkham Eichenlaub,Barranquilla,Cll 145E Sur# 68B - 70D,melnik@verizon.net,7452357,Marshall David Tyrone Finnegan
253668551,5572929,Mary Eddie,Michelle Amy James Parker,Mary Eddie,Huseman Tobias,Barranquilla,Cll 169A  # 13B - 32A,akoblin@yahoo.ca,6381751,Michelle Amy James Parker
148946810,7520327,Jack Bruce,Michelle Amy James Parker,Jack Bruce,Brzezowski Branch,Barranquilla,Cll 199D  # 55E - 51A,scitext@comcast.net,6843694,Michelle Amy James Parker
87076429,6047020,John Gregory,Michelle Amy James Parker,John Gregory,Webster Croy,Barranquilla,Cll 84C Sur# 90B - 59C,fhirsch@icloud.com,7602891,Michelle Amy James Parker
628678843,4583937,Victoria Jennie,Michelle Amy James Parker,Victoria Jennie,Kalama Zima,Barranquilla,Cll 209C Sur# 40D - 35D,alfred@verizon.net,5261155,Michelle Amy James Parker
459159465,6348407,Robert Kevin,Michelle Amy James Parker,Robert Kevin,Lozano Kelley,Barranquilla,Cll 200E  # 69C - 97D,kiddailey@msn.com,9160642,Michelle Amy James Parker
606189575,3194044,Domingo James,Michelle Amy James Parker,Domingo James,Marks Hanson,Barranquilla,Cll 217E Sur# 86E - 85B,snunez@verizon.net,2178940,Michelle Amy James Parker
831463440,6207086,Andrea Carmela,Priscilla Christine Herndon Johnson,Andrea Carmela,Foltz Diamond,Barranquilla,Cll 122C Sur# 83B - 46 ,ournews@verizon.net,1042150,Priscilla Christine Herndon Johnson
616296315,2972588,Jose Frank,Priscilla Christine Herndon Johnson,Jose Frank,Wang Bowman,Barranquilla,Cll 45B Sur# 20B - 33C,papathan@msn.com,1191462,Priscilla Christine Herndon Johnson
990308345,5801951,Anna Meredith,Joi Connie Tice Evans,Anna Meredith,Johnson Shattuck,Barranquilla,Cll 33  Sur# 52A - 21C,wkrebs@mac.com,1538735,Joi Connie Tice Evans
202541115,4130736,Salvador Richard,Joi Connie Tice Evans,Salvador Richard,Harder Little,Barranquilla,Cll 93  Sur# 13C - 1 ,geeber@me.com,3743490,Joi Connie Tice Evans
723703942,9108875,Kasey Lula,Ernest Robert Hudock Tallman,Kasey Lula,Morgan Robinson,Barranquilla,Cll 217C Sur# 24B - 1D,ngedmond@verizon.net,3368053,Ernest Robert Hudock Tallman
759235031,8287439,Douglas Rodney,Ernest Robert Hudock Tallman,Douglas Rodney,Baumer Brockhaus,Barranquilla,Cll 153D Sur# 83B - 26D,goresky@me.com,3809499,Ernest Robert Hudock Tallman
1067130369,8632974,Jennifer Kathrine,Ernest Robert Hudock Tallman,Jennifer Kathrine,Riche Archer,Barranquilla,Cll 120   # 82A - 47A,kuparine@outlook.com,5257767,Ernest Robert Hudock Tallman
271430066,2340341,Joseph David,Ernest Robert Hudock Tallman,Joseph David,Perkins Fox,Barranquilla,Cll 13  Sur# 91A - 2E,gamma@me.com,6177508,Ernest Robert Hudock Tallman
128623939,6787119,Patricia Lottie,Ernest Robert Hudock Tallman,Patricia Lottie,Seaton Fox,Barranquilla,Cll 168E  # 69C - 6 ,shazow@comcast.net,3844215,Ernest Robert Hudock Tallman
586549690,5282414,William James,Ernest Robert Hudock Tallman,William James,Johnson Combs,Barranquilla,Cll 27  Sur# 30  - 46D,munjal@aol.com,9714800,Ernest Robert Hudock Tallman
408585113,4788779,Lorraine Betsy,Candice Elda Roy Beavers,Lorraine Betsy,Keener Burnham,Barranquilla,Cll 4C  # 18A - 85C,maratb@icloud.com,6638212,Candice Elda Roy Beavers
501557776,1091457,Steve Craig,Candice Elda Roy Beavers,Steve Craig,Hall Mullins,Barranquilla,Cll 61A  # 61  - 28D,dalamb@optonline.net,6799898,Candice Elda Roy Beavers
837150024,6599751,Shawn Calvin,Candice Elda Roy Beavers,Shawn Calvin,Marshal Visher,Barranquilla,Cll 154A Sur# 42C - 100B,openldap@mac.com,4195775,Candice Elda Roy Beavers
140827553,8701579,Ronald Alan,Candice Elda Roy Beavers,Ronald Alan,Natcher Cram,Barranquilla,Cll 175   # 74D - 33A,drjlaw@aol.com,9541404,Candice Elda Roy Beavers
148360666,7483656,Renee Kathy,Candice Elda Roy Beavers,Renee Kathy,Diefenderfer Turner,Barranquilla,Cll 152D Sur# 69  - 21B,boein@me.com,7431688,Candice Elda Roy Beavers
424924926,9389890,Tony James,Valerie Louise Crumpler Rivera,Tony James,Sweeney Pace,Barranquilla,Cll 174B Sur# 79D - 9 ,multiplx@gmail.com,6089964,Valerie Louise Crumpler Rivera
164587594,2245135,Brian Greg,Valerie Louise Crumpler Rivera,Brian Greg,West Shipman,Barranquilla,Cll 130A Sur# 29C - 65 ,frederic@icloud.com,2642830,Valerie Louise Crumpler Rivera
287795751,5497230,Leroy Glenn,Valerie Louise Crumpler Rivera,Leroy Glenn,Gill Watkins,Barranquilla,Cll 229D  # 23A - 45A,luebke@verizon.net,6550457,Valerie Louise Crumpler Rivera
964012516,8930397,Vernon Edward,Valerie Louise Crumpler Rivera,Vernon Edward,Murphy Page,Barranquilla,Cll 65B Sur# 7  - 2B,gtaylor@att.net,9663463,Valerie Louise Crumpler Rivera
1076964463,1396747,Ryan Kevin,Ivette Debbie Mitchell Shackelford,Ryan Kevin,Destephen Hubbard,Barranquilla,Cll 97C  # 44C - 93C,flavell@hotmail.com,5304459,Ivette Debbie Mitchell Shackelford
559941599,5488641,Donald Jerry,Ivette Debbie Mitchell Shackelford,Donald Jerry,Pinard Shehan,Barranquilla,Cll 199B Sur# 68  - 20D,dkasak@msn.com,8021907,Ivette Debbie Mitchell Shackelford
457037973,4741861,Alexandria Julia,Ivette Debbie Mitchell Shackelford,Alexandria Julia,Orrick Parks,Barranquilla,Cll 15D  # 17C - 96C,konit@sbcglobal.net,4049984,Ivette Debbie Mitchell Shackelford
776879624,1050604,Ann Lacey,Lindsay Melissa Adams Lindeman,Ann Lacey,Butler Valadez,Barranquilla,Cll 110A Sur# 58E - 66A,cliffski@msn.com,8490082,Lindsay Melissa Adams Lindeman
765888553,7562793,Lloyd Gary,Lindsay Melissa Adams Lindeman,Lloyd Gary,Keown Fenderson,Barranquilla,Cll 226C Sur# 100D - 43B,djpig@sbcglobal.net,8342999,Lindsay Melissa Adams Lindeman
249654412,3075728,Joseph Gabriel,Lindsay Melissa Adams Lindeman,Joseph Gabriel,Robinson Sessions,Barranquilla,Cll 7C  # 83A - 30D,smallpaul@comcast.net,9440170,Lindsay Melissa Adams Lindeman
160050755,7054837,Jennifer Emily,Lindsay Melissa Adams Lindeman,Jennifer Emily,Bilder Hamlin,Barranquilla,Cll 128C Sur# 88B - 68E,houle@outlook.com,1579001,Lindsay Melissa Adams Lindeman
796995738,6372219,Jerry Michael,Lindsay Melissa Adams Lindeman,Jerry Michael,Mendoza Hamilton,Barranquilla,Cll 173D Sur# 64E - 55A,njpayne@icloud.com,9719846,Lindsay Melissa Adams Lindeman
902042901,4103670,Maria Maria,Lindsay Melissa Adams Lindeman,Maria Maria,Tanner Rester,Barranquilla,Cll 61B Sur# 30  - 54B,gregh@yahoo.com,5807447,Lindsay Melissa Adams Lindeman
846599636,2236247,Susan Janet,James Carlos Pointer Jordan,Susan Janet,Martinez Pearson,Barranquilla,Cll 81D  # 92C - 43D,niknejad@me.com,4333158,James Carlos Pointer Jordan
740213461,3075199,Robert Chad,James Carlos Pointer Jordan,Robert Chad,Grignon Sample,Barranquilla,Cll 70E  # 40B - 83 ,pedwards@optonline.net,9924339,James Carlos Pointer Jordan
176747612,2480719,Sean Ronald,James Carlos Pointer Jordan,Sean Ronald,Gordon Blanco,Barranquilla,Cll 127C Sur# 74B - 87A,mhouston@mac.com,2733739,James Carlos Pointer Jordan
824881718,9780252,Herbert Eddie,James Carlos Pointer Jordan,Herbert Eddie,Smith Phelan,Barranquilla,Cll 129E Sur# 7C - 70D,slaff@yahoo.ca,8691560,James Carlos Pointer Jordan
1005321656,9109512,Jeane Cherie,James Carlos Pointer Jordan,Jeane Cherie,Akers Reda,Barranquilla,Cll 190D Sur# 28A - 75D,grolschie@comcast.net,9480340,James Carlos Pointer Jordan
533505334,5261832,Thomas Richard,Casey Brenda Bates Sivak,Thomas Richard,Hurrell Nohel,Barranquilla,Cll 212D Sur# 61A - 2B,oracle@aol.com,6117357,Casey Brenda Bates Sivak
61563049,9616266,Beverly Amanda,Casey Brenda Bates Sivak,Beverly Amanda,Angel Bell,Barranquilla,Cll 16A Sur# 37E - 11B,fbriere@hotmail.com,5542665,Casey Brenda Bates Sivak
1042683938,8567080,Carrie Shirley,Casey Brenda Bates Sivak,Carrie Shirley,Webb Britton,Barranquilla,Cll 82E  # 4B - 67 ,seebs@outlook.com,2153597,Casey Brenda Bates Sivak
547457492,5151542,Mary Natasha,Casey Brenda Bates Sivak,Mary Natasha,Howard Karle,Barranquilla,Cll 216C  # 16E - 20A,singh@mac.com,9015186,Casey Brenda Bates Sivak
622857717,4951146,Frank David,Casey Brenda Bates Sivak,Frank David,Marron Tillman,Barranquilla,Cll 146D Sur# 83A - 76B,dsowsy@aol.com,3612395,Casey Brenda Bates Sivak
984443295,9420043,Carolyn Sandra,Casey Brenda Bates Sivak,Carolyn Sandra,Collins Wilder,Barranquilla,Cll 58A  # 70A - 53C,bdthomas@yahoo.com,6857330,Casey Brenda Bates Sivak
883314180,5617163,David Carl,Benjamin John Barnes Tulloch,David Carl,Bolick Garabedian,Barranquilla,Cll 191E Sur# 21  - 26C,amimojo@msn.com,2560911,Benjamin John Barnes Tulloch
1017985585,8037205,Brett Douglas,Benjamin John Barnes Tulloch,Brett Douglas,Laubhan Merz,Barranquilla,Cll 71A  # 90E - 10 ,cisugrad@live.com,5742810,Benjamin John Barnes Tulloch
301466525,5029190,Linda Tia,Benjamin John Barnes Tulloch,Linda Tia,Elwood Pierce,Barranquilla,Cll 106C Sur# 31  - 9A,marcs@icloud.com,5296623,Benjamin John Barnes Tulloch
917444521,4783906,Barbara Doris,Benjamin John Barnes Tulloch,Barbara Doris,Cato Hammack,Barranquilla,Cll 84D  # 75B - 40B,mhoffman@verizon.net,1024766,Benjamin John Barnes Tulloch
360151568,6360596,Tina Gail,William Barry Rison Bloomgren,Tina Gail,Mclean Holland,Barranquilla,Cll 223E Sur# 80C - 45C,panolex@hotmail.com,5138639,William Barry Rison Bloomgren
698835978,5432791,Philip David,William Barry Rison Bloomgren,Philip David,Parke Miller,Barranquilla,Cll 123  Sur# 50D - 50A,mddallara@msn.com,2921573,William Barry Rison Bloomgren
382801783,1948885,Clayton Wayne,April Ronnie Lee Mccormick,Clayton Wayne,Johnson Dupont,La Habana,Cll 113  Sur# 73D - 40A,starstuff@hotmail.com,2797399,April Ronnie Lee Mccormick
522685688,7963092,Norman Jerome,April Ronnie Lee Mccormick,Norman Jerome,Fannin Ericksen,La Habana,Cll 196B Sur# 47A - 69C,phyruxus@hotmail.com,5786081,April Ronnie Lee Mccormick
303670356,5946873,Jennifer Tonja,April Ronnie Lee Mccormick,Jennifer Tonja,Green Rodriguez,La Habana,Cll 57   # 54D - 23A,parkes@live.com,1303773,April Ronnie Lee Mccormick
395622039,3576310,Shawn Scott,April Ronnie Lee Mccormick,Shawn Scott,Fortin Speroni,La Habana,Cll 6A  # 26  - 69A,seano@outlook.com,5858914,April Ronnie Lee Mccormick
870953446,8370108,Clyde Carl,April Ronnie Lee Mccormick,Clyde Carl,Grosse Stecker,La Habana,Cll 134A  # 37  - 18 ,bachmann@live.com,4847863,April Ronnie Lee Mccormick
518876973,1594065,Shena Deborah,Glenna Kathy Klein Darling,Shena Deborah,Kirkland Williams,La Habana,Cll 75A  # 85A - 35C,thurston@me.com,8307745,Glenna Kathy Klein Darling
696278331,1468733,Gregory Eugene,Glenna Kathy Klein Darling,Gregory Eugene,Lewis Winsor,La Habana,Cll 76A  # 84B - 92 ,goresky@outlook.com,5774320,Glenna Kathy Klein Darling
47528999,4286923,David Stephen,Glenna Kathy Klein Darling,David Stephen,Davis Meyers,La Habana,Cll 30B Sur# 28E - 14B,rbarreira@comcast.net,9801264,Glenna Kathy Klein Darling
694280724,2853139,John John,Glenna Kathy Klein Darling,John John,Oconnell Brown,La Habana,Cll 174A  # 87E - 39D,brickbat@hotmail.com,9858584,Glenna Kathy Klein Darling
698014613,1096735,Neil Larry,Glenna Kathy Klein Darling,Neil Larry,Maria Hammond,La Habana,Cll 124E  # 4D - 43D,nullchar@verizon.net,9952131,Glenna Kathy Klein Darling
296045188,2762329,Brian Wilson,Leonard David Orem Wingate,Brian Wilson,Christensen Glover,La Habana,Cll 55A Sur# 16  - 46C,jschauma@outlook.com,2151612,Leonard David Orem Wingate
889993968,1607221,Ralph Bob,Leonard David Orem Wingate,Ralph Bob,Garza Graham,La Habana,Cll 137E Sur# 83D - 60E,gbacon@me.com,3789922,Leonard David Orem Wingate
510545897,4065141,Lisa Theresa,Leonard David Orem Wingate,Lisa Theresa,Troiano Brown,La Habana,Cll 28  Sur# 82A - 81A,ebassi@optonline.net,9746836,Leonard David Orem Wingate
832658942,5481105,Roger Paul,Leonard David Orem Wingate,Roger Paul,Keeney Kennerson,La Habana,Cll 225  Sur# 73D - 42B,novanet@att.net,2267918,Leonard David Orem Wingate
272757074,6317239,Doris Patricia,Leonard David Orem Wingate,Doris Patricia,Johnson London,La Habana,Cll 89B Sur# 60D - 60A,bwcarty@msn.com,4414913,Leonard David Orem Wingate
368524488,8511106,Juan Ken,Richard Steven Cosby Kelemen,Juan Ken,Austin Gage,La Habana,Cll 124C  # 6C - 15C,euice@att.net,8657300,Richard Steven Cosby Kelemen
995443281,5263195,Marie Lucille,Richard Steven Cosby Kelemen,Marie Lucille,Mori Sibert,La Habana,Cll 126D Sur# 23B - 61A,cparis@outlook.com,8043360,Richard Steven Cosby Kelemen
272065049,4978010,Samuel Richard,Richard Steven Cosby Kelemen,Samuel Richard,Orlando Dillman,La Habana,Cll 41E  # 61C - 27 ,cfhsoft@yahoo.ca,8752104,Richard Steven Cosby Kelemen
630152764,1389351,Luna Michelle,Richard Steven Cosby Kelemen,Luna Michelle,Higginson Seng,La Habana,Cll 10E  # 38A - 93E,lstein@sbcglobal.net,5574400,Richard Steven Cosby Kelemen
451113106,3059186,Misty Catherine,Brett Thomas Gronlund Fowler,Misty Catherine,Minarik Radke,Berlin,Cll 17C  # 12B - 29C,jguyer@att.net,2854207,Brett Thomas Gronlund Fowler
628350414,6697217,Mary Deana,Brett Thomas Gronlund Fowler,Mary Deana,Owen Jackson,Berlin,Cll 194C Sur# 77  - 62B,plover@optonline.net,7370336,Brett Thomas Gronlund Fowler
427129456,9693487,Kenneth David,Francisco Dean Morales Leone,Kenneth David,Dailey Gillard,Berlin,Cll 207C Sur# 51D - 41D,maradine@outlook.com,8191155,Francisco Dean Morales Leone
64049099,2891342,Kimberley Courtney,Francisco Dean Morales Leone,Kimberley Courtney,Wong Vent,Berlin,Cll 193B  # 66E - 39C,nweaver@yahoo.com,2561965,Francisco Dean Morales Leone
1104567399,9891214,David Michael,Francisco Dean Morales Leone,David Michael,Prater Williams,Berlin,Cll 213C  # 29A - 86 ,ntegrity@outlook.com,3404225,Francisco Dean Morales Leone
848618982,7230174,Byron Donald,Francisco Dean Morales Leone,Byron Donald,Griffo Bocanegra,Berlin,Cll 149A  # 77E - 41D,hedwig@live.com,1808004,Francisco Dean Morales Leone
231435131,2432029,Thelma Anita,Francisco Dean Morales Leone,Thelma Anita,Bliss Hood,Berlin,Cll 168E Sur# 19B - 5B,cisugrad@live.com,9515379,Francisco Dean Morales Leone
118514566,4628398,Margaret Dianne,Francisco Dean Morales Leone,Margaret Dianne,Rangel Carwell,Berlin,Cll 149E  # 95D - 46E,sethbrown@sbcglobal.net,7892597,Francisco Dean Morales Leone
593249722,4028345,Theron Cory,Mary Migdalia Hanson Gonzalez,Theron Cory,Cleckler Amos,Berlin,Cll 9A  # 30D - 19B,hling@outlook.com,7644272,Mary Migdalia Hanson Gonzalez
390078896,2524649,Edwin Lionel,Mary Migdalia Hanson Gonzalez,Edwin Lionel,Mouzon Curci,Berlin,Cll 149E Sur# 86A - 98A,ramollin@gmail.com,8901541,Mary Migdalia Hanson Gonzalez
765707058,2404085,Amy Barbara,Mary Migdalia Hanson Gonzalez,Amy Barbara,Long Ellis,Berlin,Cll 182   # 65A - 78B,flakeg@me.com,3261496,Mary Migdalia Hanson Gonzalez
538458630,3044586,Rico Miles,Mary Migdalia Hanson Gonzalez,Rico Miles,Serio Rakowski,Berlin,Cll 13D Sur# 53A - 94A,houle@verizon.net,2194767,Mary Migdalia Hanson Gonzalez
239522935,5272370,James David,Mary Migdalia Hanson Gonzalez,James David,Hug Young,Berlin,Cll 141C  # 56B - 48C,jonadab@optonline.net,5054252,Mary Migdalia Hanson Gonzalez
284357555,9592371,Sara Elizabeth,Andrew Kevin Wood Shephard,Sara Elizabeth,Johnson Shorter,Berlin,Cll 60  Sur# 42D - 20E,nighthawk@yahoo.com,4441930,Andrew Kevin Wood Shephard
676545441,9575285,Bonnie Ruby,Andrew Kevin Wood Shephard,Bonnie Ruby,Griffitts Mais,Berlin,Cll 98A Sur# 1C - 99 ,ajlitt@att.net,1672651,Andrew Kevin Wood Shephard
383586940,5105263,Renee Verna,Andrew Kevin Wood Shephard,Renee Verna,Swatzell Chancey,Berlin,Cll 132B  # 10E - 57 ,wkrebs@sbcglobal.net,2692671,Andrew Kevin Wood Shephard
587998647,9278899,Yvette Lisa,Andrew Kevin Wood Shephard,Yvette Lisa,Croft Pence,Berlin,Cll 15B  # 55A - 74D,lahvak@hotmail.com,1646780,Andrew Kevin Wood Shephard
407840655,7566280,Laura Julie,Andrew Kevin Wood Shephard,Laura Julie,Binion Smith,Berlin,Cll 100A  # 5B - 12C,delpino@msn.com,4352029,Andrew Kevin Wood Shephard
385597279,9369325,Stanley David,Andrew Kevin Wood Shephard,Stanley David,Stump Henderson,Berlin,Cll 162B Sur# 86D - 72D,dbindel@comcast.net,8934787,Andrew Kevin Wood Shephard
195052677,9749259,Cheryl Kathy,Victoria Dale Davis Wyman,Cheryl Kathy,Hutchens Reiner,Berlin,Cll 187E Sur# 65  - 57 ,drjlaw@mac.com,1632028,Victoria Dale Davis Wyman
980588130,6592601,Russ William,Victoria Dale Davis Wyman,Russ William,Thompson Mckinney,Berlin,Cll 156D  # 51D - 28A,tmaek@comcast.net,4014416,Victoria Dale Davis Wyman
41072045,7094812,Lee James,Victoria Dale Davis Wyman,Lee James,Clark Cowen,Berlin,Cll 217B Sur# 91E - 89A,jwarren@yahoo.ca,9273843,Victoria Dale Davis Wyman
680698582,4943129,Marlana Constance,Victoria Dale Davis Wyman,Marlana Constance,Batchelor Maki,Berlin,Cll 106D  # 87C - 3C,bdbrown@yahoo.com,3280606,Victoria Dale Davis Wyman
115009025,4681374,Kellie Barbara,Cheryl Helen Paget Hinton,Kellie Barbara,Hester Rubio,Berlin,Cll 201C  # 98A - 59D,seanq@me.com,3577238,Cheryl Helen Paget Hinton
273544176,1548894,Charlotte Donna,Cheryl Helen Paget Hinton,Charlotte Donna,Keck Anderson,Berlin,Cll 225E Sur# 59E - 21D,kramulous@icloud.com,3296298,Cheryl Helen Paget Hinton
672577074,7447168,Katherine Janice,Cheryl Helen Paget Hinton,Katherine Janice,Green Lucas,Berlin,Cll 214B Sur# 49B - 54E,jmcnamara@live.com,6035959,Cheryl Helen Paget Hinton
188895785,1327092,Johnny Kelly,Robert Joseph Petermann Schwartz,Johnny Kelly,Philipps Bullock,Berlin,Cll 2B Sur# 57D - 87D,satishr@me.com,4725203,Robert Joseph Petermann Schwartz
935602320,3596979,Amber Martha,Robert Joseph Petermann Schwartz,Amber Martha,Ferraro Smith,Berlin,Cll 1D  # 51B - 5A,skoch@sbcglobal.net,7405226,Robert Joseph Petermann Schwartz
912439173,2590469,Sean Henry,Robert Joseph Petermann Schwartz,Sean Henry,Ruiz Gentles,Berlin,Cll 103E  # 21A - 20 ,bdthomas@comcast.net,3619032,Robert Joseph Petermann Schwartz
1093652222,8287760,Benjamin Laurence,Freda Debra Barr Tew,Benjamin Laurence,Taylor Davis,Berlin,Cll 120E  # 98B - 46C,seemant@gmail.com,9835195,Freda Debra Barr Tew
880285268,7382003,Geneva Betty,Freda Debra Barr Tew,Geneva Betty,Alvord Flenard,Berlin,Cll 64A  # 29B - 19 ,gtaylor@verizon.net,7661228,Freda Debra Barr Tew
139106587,4070889,Roman Larry,Freda Debra Barr Tew,Roman Larry,Harvey Reed,Berlin,Cll 160E  # 87E - 58C,agapow@comcast.net,6867276,Freda Debra Barr Tew
